customer_id,order_date,campaign_id,media_source,product_id
20,2017-09-19 05:54:46,2,Website-ads,67
20,2017-09-19 05:54:46,2,Website-ads,87
87,2017-10-07 04:00:21,4,E-mail,73
55,2018-04-29 15:42:49,6,Facebook,68
9,2017-11-12 21:16:57,4,Youtube,51
19,2018-09-07 14:59:55,2,E-mail,46
19,2018-09-07 14:59:55,2,E-mail,97
87,2017-08-13 12:55:37,1,Facebook,5
45,2017-10-28 07:32:42,6,Youtube,87
45,2017-10-28 07:32:42,6,Youtube,46
56,2018-07-16 08:10:21,9,Twitter,29
89,2018-06-12 01:21:15,4,Website-ads,56
89,2018-06-12 01:21:15,4,Website-ads,44
69,2017-09-06 22:25:32,4,Website-ads,61
93,2018-03-15 02:23:15,4,Facebook,37
93,2018-03-15 02:23:15,4,Facebook,24
24,2018-09-30 08:20:26,1,E-mail,23
70,2017-06-15 13:37:18,4,Website-ads,64
70,2017-06-15 13:37:18,4,Website-ads,1
29,2018-05-10 20:04:15,4,Facebook,67
29,2018-05-10 20:04:15,4,Facebook,85
89,2018-10-29 00:25:53,2,Website-ads,63
5,2018-01-22 04:58:01,2,Facebook,41
2,2018-08-18 21:31:33,4,Twitter,7
46,2017-07-19 18:40:10,9,Facebook,24
47,2017-08-13 00:18:12,4,Facebook,36
29,2017-04-16 16:02:21,4,Website-ads,79
59,2018-08-21 05:37:49,4,Website-ads,89
59,2018-08-21 05:37:49,4,Website-ads,91
19,2017-07-19 06:13:26,2,Website-ads,26
19,2017-07-19 06:13:26,2,Website-ads,64
55,2018-06-11 04:15:13,1,Facebook,77
72,2018-05-04 04:39:41,2,Facebook,16
60,2018-06-01 01:25:11,4,Facebook,98
60,2018-06-01 01:25:11,4,Facebook,17
42,2017-02-26 23:25:10,2,Twitter,85
42,2017-02-26 23:25:10,2,Twitter,84
73,2017-04-03 07:01:32,7,Website-ads,88
73,2017-04-03 07:01:32,7,Website-ads,62
76,2018-09-14 19:15:53,1,Twitter,60
65,2018-02-18 08:22:15,2,Website-ads,60
65,2018-02-18 08:22:15,2,Website-ads,28
82,2018-11-18 16:53:56,2,Website-ads,73
66,2018-07-20 09:52:36,5,Website-ads,45
66,2018-07-20 09:52:36,5,Website-ads,53
35,2018-08-04 17:10:59,4,E-mail,77
12,2018-05-11 18:21:59,5,Twitter,57
56,2017-07-10 04:24:54,2,Facebook,62
56,2017-07-10 04:24:54,2,Facebook,90
19,2018-09-06 22:52:46,3,Youtube,21
51,2018-03-11 09:05:18,7,Youtube,9
46,2018-04-01 11:03:34,1,Facebook,95
46,2018-04-01 11:03:34,1,Facebook,10
80,2018-05-25 04:07:34,1,Facebook,28
80,2018-05-25 04:07:34,1,Facebook,34
42,2018-03-29 01:05:15,3,Website-ads,93
42,2018-03-29 01:05:15,3,Website-ads,75
75,2018-11-10 02:55:47,1,Facebook,33
79,2018-09-09 07:10:52,8,Website-ads,52
31,2018-04-07 00:12:59,6,Facebook,87
85,2018-11-06 15:48:35,4,Twitter,96
85,2018-11-06 15:48:35,4,Twitter,8
78,2018-09-28 08:29:33,3,E-mail,77
78,2018-09-28 08:29:33,3,E-mail,17
35,2018-09-19 17:03:40,2,Twitter,79
14,2018-10-12 05:36:11,4,Website-ads,88
10,2018-05-13 05:27:59,1,Youtube,68
36,2018-08-13 14:53:19,1,Website-ads,27
53,2017-06-11 04:10:58,1,Twitter,29
53,2017-06-11 04:10:58,1,Twitter,43
56,2017-07-01 22:24:41,4,Facebook,85
56,2017-07-01 22:24:41,4,Facebook,36
43,2018-06-10 02:22:56,4,Twitter,9
99,2018-09-17 20:38:45,4,Website-ads,5
14,2017-07-14 04:46:27,9,Youtube,1
14,2017-07-14 04:46:27,9,Youtube,54
9,2017-08-17 11:35:15,1,Twitter,11
70,2018-10-22 18:16:27,1,Website-ads,85
69,2017-03-15 18:20:28,4,Website-ads,78
79,2017-05-10 08:33:15,5,Website-ads,91
6,2017-09-17 13:30:12,7,Website-ads,88
6,2017-09-17 13:30:12,7,Website-ads,58
23,2018-02-22 10:41:53,9,Facebook,9
5,2018-01-29 20:26:14,4,Facebook,5
9,2018-02-11 20:12:25,6,Website-ads,99
9,2018-02-11 20:12:25,6,Website-ads,8
66,2018-10-14 11:39:23,6,E-mail,92
66,2018-10-14 11:39:23,6,E-mail,100
43,2017-01-14 23:37:47,4,Youtube,44
67,2017-05-25 18:28:35,2,Website-ads,14
78,2018-07-24 15:46:08,2,Facebook,91
14,2018-09-14 02:21:40,2,Website-ads,87
63,2017-01-10 00:40:26,4,Twitter,69
57,2018-12-04 00:14:37,7,Youtube,10
57,2018-12-04 00:14:37,7,Youtube,70
2,2018-07-16 03:29:02,9,Website-ads,64
3,2018-06-05 02:58:41,5,E-mail,16
63,2017-08-01 20:55:33,4,Website-ads,42
63,2017-08-01 20:55:33,4,Website-ads,16
98,2018-07-23 15:54:38,4,Website-ads,39
92,2017-11-28 03:20:28,7,Website-ads,22
92,2017-11-28 03:20:28,7,Website-ads,52
15,2018-11-16 00:33:22,7,Twitter,26
73,2018-11-05 09:58:46,4,Website-ads,8
73,2018-11-05 09:58:46,4,Website-ads,48
9,2017-02-21 04:12:04,4,Website-ads,74
85,2018-12-19 16:52:24,9,Website-ads,85
84,2018-08-16 02:12:18,4,Facebook,18
42,2018-03-20 18:06:01,9,Website-ads,90
10,2017-10-30 04:35:15,1,E-mail,81
10,2017-10-30 04:35:15,1,E-mail,65
17,2017-04-27 15:40:52,2,Twitter,51
3,2018-11-07 17:26:02,1,Twitter,39
73,2018-07-20 01:49:51,3,Facebook,59
85,2018-12-24 22:59:00,2,Website-ads,8
85,2018-12-24 22:59:00,2,Website-ads,78
61,2018-03-23 07:38:14,4,Twitter,15
99,2017-07-22 07:49:21,4,Website-ads,67
99,2017-07-22 07:49:21,4,Website-ads,73
56,2018-03-31 21:26:43,1,Youtube,74
56,2018-03-31 21:26:43,1,Youtube,20
86,2018-07-24 10:24:39,4,Youtube,85
86,2018-07-24 10:24:39,4,Youtube,87
14,2017-11-10 23:55:08,1,Facebook,68
55,2017-12-31 01:53:23,9,Website-ads,65
83,2017-09-28 13:37:56,2,Facebook,34
83,2017-09-28 13:37:56,2,Facebook,81
66,2018-11-09 06:08:29,9,Website-ads,98
71,2018-12-16 13:55:31,1,Twitter,2
80,2018-10-04 04:06:54,4,Website-ads,40
92,2018-03-25 06:19:15,4,Facebook,26
93,2017-06-27 02:27:09,1,Website-ads,3
21,2018-05-09 03:14:03,2,Facebook,88
21,2018-05-09 03:14:03,2,Facebook,79
4,2018-09-02 03:44:33,2,Facebook,73
4,2018-09-02 03:44:33,2,Facebook,4
40,2018-10-11 07:18:19,2,Twitter,45
40,2018-10-11 07:18:19,2,Twitter,20
86,2018-03-10 20:14:36,7,Facebook,2
30,2018-09-03 05:43:10,3,Website-ads,2
30,2018-09-03 05:43:10,3,Website-ads,87
23,2017-09-12 02:22:26,5,Facebook,13
23,2017-09-12 02:22:26,5,Facebook,70
65,2018-07-14 20:43:58,7,Website-ads,9
30,2018-10-29 07:06:33,4,Youtube,3
30,2018-10-29 07:06:33,4,Youtube,70
42,2017-05-12 16:09:47,2,Facebook,93
86,2018-08-23 19:30:32,5,Website-ads,94
86,2018-08-23 19:30:32,5,Website-ads,47
57,2017-09-19 10:09:11,9,Youtube,88
57,2017-09-19 10:09:11,9,Youtube,59
56,2018-11-16 05:23:24,2,Youtube,29
19,2017-11-01 19:56:06,9,Facebook,81
60,2018-04-16 13:38:50,1,Website-ads,88
80,2017-07-16 05:43:03,4,Twitter,80
73,2017-11-16 20:08:49,7,Twitter,91
73,2017-11-16 20:08:49,7,Twitter,86
47,2017-07-27 05:13:50,4,Website-ads,75
2,2018-11-30 09:04:15,4,Twitter,32
46,2018-06-05 13:05:33,2,Website-ads,12
46,2018-06-05 13:05:33,2,Website-ads,4
46,2018-06-06 17:34:22,8,E-mail,47
46,2018-06-06 17:34:22,8,E-mail,37
94,2017-05-19 12:47:16,3,Website-ads,32
37,2018-05-19 20:51:20,3,Facebook,50
2,2018-11-21 07:05:01,4,Twitter,90
20,2018-04-09 04:39:29,4,E-mail,15
8,2018-07-27 01:45:15,1,Website-ads,3
83,2018-06-18 08:59:11,1,Website-ads,41
40,2017-09-15 23:37:02,2,Facebook,29
89,2017-09-22 02:05:01,2,Website-ads,40
89,2017-09-22 02:05:01,2,Website-ads,19
80,2018-12-02 20:39:01,2,Youtube,46
80,2018-12-02 20:39:01,2,Youtube,34
67,2017-06-01 17:33:18,5,Youtube,53
67,2017-06-01 17:33:18,5,Youtube,63
83,2017-05-04 03:50:20,2,Facebook,20
93,2018-04-05 23:27:39,1,Website-ads,91
1,2018-12-31 21:21:09,4,Facebook,36
29,2017-03-23 22:01:15,9,Twitter,15
29,2017-03-23 22:01:15,9,Twitter,25
23,2017-06-19 19:02:59,9,Youtube,76
17,2017-06-20 02:18:04,7,E-mail,9
17,2017-06-20 02:18:04,7,E-mail,7
23,2018-12-11 08:04:13,5,Website-ads,5
73,2017-11-11 12:46:20,7,Website-ads,9
73,2017-11-11 12:46:20,7,Website-ads,25
31,2018-05-08 05:01:18,4,Youtube,85
39,2017-04-02 20:48:32,2,Website-ads,8
29,2018-06-21 10:29:00,2,Website-ads,76
77,2018-05-07 10:55:50,4,Facebook,35
77,2018-05-07 10:55:50,4,Facebook,81
59,2018-12-23 09:53:10,3,Website-ads,39
23,2018-04-04 15:44:09,6,Facebook,83
87,2018-04-25 16:50:51,2,Youtube,12
27,2018-11-04 03:09:34,1,Facebook,41
16,2017-05-15 08:26:49,4,Facebook,36
92,2018-01-05 01:11:40,9,Twitter,13
4,2018-04-22 20:27:34,2,Facebook,72
4,2018-04-22 20:27:34,2,Facebook,28
71,2018-12-12 07:27:44,4,E-mail,7
87,2018-04-30 00:35:26,2,Facebook,3
87,2018-04-30 00:35:26,2,Facebook,98
4,2017-11-07 09:37:32,1,Website-ads,30
80,2018-10-04 15:48:25,7,Facebook,94
80,2018-10-04 15:48:25,7,Facebook,12
29,2017-04-26 23:05:37,8,Twitter,95
29,2017-04-26 23:05:37,8,Twitter,75
1,2018-11-11 09:55:40,1,Facebook,28
56,2017-09-25 22:37:38,9,Website-ads,33
39,2018-08-05 16:32:38,4,E-mail,82
63,2018-07-26 19:02:06,4,Website-ads,82
91,2018-08-06 04:08:05,1,E-mail,97
91,2018-08-06 04:08:05,1,E-mail,37
25,2018-05-15 08:52:08,2,Website-ads,11
25,2018-05-15 08:52:08,2,Website-ads,33
31,2018-09-22 17:22:00,9,Twitter,77
31,2018-09-22 17:22:00,9,Twitter,45
66,2018-09-09 11:36:18,9,Facebook,21
66,2018-09-09 11:36:18,9,Facebook,99
27,2017-02-09 19:28:20,1,Twitter,71
27,2017-02-09 19:28:20,1,Twitter,100
8,2018-04-04 20:01:28,1,Website-ads,28
8,2018-04-04 20:01:28,1,Website-ads,46
10,2018-09-03 06:19:56,1,Facebook,41
10,2018-09-03 06:19:56,1,Facebook,58
65,2018-09-10 15:44:04,6,Facebook,89
35,2017-09-24 12:52:24,1,E-mail,98
35,2017-09-24 12:52:24,1,E-mail,43
79,2017-02-24 01:16:58,1,Youtube,95
83,2018-08-12 00:03:43,9,Facebook,47
83,2018-08-12 00:03:43,9,Facebook,95
45,2018-09-14 10:46:42,2,Website-ads,25
44,2018-11-17 00:29:42,9,Facebook,44
44,2018-11-17 00:29:42,9,Facebook,99
51,2018-06-01 05:44:35,2,Website-ads,73
42,2018-09-21 11:37:50,4,Twitter,71
45,2017-11-05 15:35:51,6,Twitter,57
45,2017-11-05 15:35:51,6,Twitter,37
100,2017-05-31 06:24:57,2,Facebook,78
16,2018-05-04 16:26:58,1,Twitter,100
23,2017-12-22 05:48:18,4,Facebook,55
1,2018-08-28 17:54:11,1,Twitter,12
1,2018-08-28 17:54:11,1,Twitter,94
5,2018-11-03 21:58:02,1,Twitter,11
27,2018-05-13 01:12:39,2,E-mail,19
27,2018-05-13 01:12:39,2,E-mail,87
86,2018-08-19 23:58:40,4,Facebook,46
86,2018-08-19 23:58:40,4,Facebook,88
94,2017-08-14 00:45:46,4,Facebook,22
8,2017-07-04 02:48:18,4,Website-ads,43
8,2017-07-04 02:48:18,4,Website-ads,64
98,2018-08-05 11:44:51,6,E-mail,38
98,2018-08-05 11:44:51,6,E-mail,74
36,2018-03-24 19:35:03,2,Facebook,57
36,2018-12-03 14:51:10,2,Website-ads,98
79,2018-11-11 13:48:25,7,Twitter,59
69,2018-10-14 02:36:58,1,Website-ads,8
69,2018-10-14 02:36:58,1,Website-ads,8
3,2018-07-26 16:50:20,4,Facebook,99
3,2018-07-26 16:50:20,4,Facebook,89
45,2018-12-07 09:05:14,4,Youtube,89
31,2018-12-13 11:26:15,1,Facebook,80
31,2018-12-13 11:26:15,1,Facebook,56
23,2018-02-03 10:14:22,4,Twitter,97
23,2018-02-03 10:14:22,4,Twitter,33
46,2017-09-11 21:25:18,4,Twitter,11
46,2017-09-11 21:25:18,4,Twitter,86
92,2017-05-27 19:40:45,2,Youtube,69
92,2017-05-27 19:40:45,2,Youtube,18
81,2018-02-04 15:14:50,4,E-mail,33
23,2017-06-30 09:59:00,9,Twitter,45
84,2018-01-20 10:44:26,4,Facebook,95
59,2018-09-04 18:08:26,5,Youtube,51
59,2018-09-04 18:08:26,5,Youtube,65
26,2018-04-24 11:40:15,5,Twitter,85
26,2018-04-24 11:40:15,5,Twitter,79
5,2018-02-06 07:08:23,4,Website-ads,93
5,2018-02-06 07:08:23,4,Website-ads,8
39,2017-06-17 01:58:12,7,Facebook,56
80,2018-01-21 12:50:00,7,Facebook,89
51,2017-06-18 09:32:03,1,Twitter,33
23,2018-08-23 02:16:14,4,Facebook,67
23,2018-08-23 02:16:14,4,Facebook,15
11,2018-12-09 14:12:17,1,Facebook,88
45,2018-02-01 12:33:56,4,Twitter,6
73,2018-11-20 08:23:55,2,Website-ads,86
47,2017-02-17 09:40:49,3,Youtube,32
19,2018-04-22 14:52:41,7,Website-ads,19
52,2018-11-08 18:39:53,9,E-mail,44
39,2017-12-31 02:14:48,2,Facebook,37
16,2018-04-26 05:00:24,4,Twitter,76
16,2018-04-26 05:00:24,4,Twitter,48
70,2018-06-28 06:38:40,4,Youtube,73
19,2018-03-23 09:00:36,1,Website-ads,23
17,2018-09-21 06:28:22,9,E-mail,20
17,2018-09-21 06:28:22,9,E-mail,80
70,2017-11-12 08:00:50,1,Twitter,30
85,2018-12-26 00:22:38,2,Twitter,22
25,2018-07-05 14:04:43,9,Twitter,58
19,2017-06-25 09:45:27,7,Website-ads,59
19,2017-06-25 09:45:27,7,Website-ads,88
45,2018-04-20 17:50:50,4,Website-ads,43
37,2017-08-13 18:50:30,4,Youtube,70
37,2017-08-13 18:50:30,4,Youtube,83
81,2018-09-03 12:42:33,1,Website-ads,100
81,2018-09-03 12:42:33,1,Website-ads,65
22,2018-09-22 23:12:44,3,Twitter,28
22,2018-09-22 23:12:44,3,Twitter,50
69,2018-03-23 19:03:23,1,Facebook,66
85,2018-01-11 12:42:04,1,Youtube,67
29,2017-11-29 22:32:44,7,Youtube,4
6,2018-07-07 18:52:34,2,Twitter,5
26,2018-08-04 02:09:47,1,Website-ads,36
26,2018-08-04 02:09:47,1,Website-ads,71
88,2018-11-06 16:21:23,1,Twitter,29
78,2018-08-18 10:44:38,4,Youtube,62
78,2018-08-18 10:44:38,4,Youtube,64
57,2017-07-20 21:53:07,2,Facebook,80
46,2018-12-27 09:40:56,3,Youtube,39
46,2018-12-27 09:40:56,3,Youtube,80
69,2017-12-05 04:06:15,9,Facebook,91
69,2017-12-05 04:06:15,9,Facebook,27
83,2018-03-19 07:39:45,4,Twitter,91
34,2018-10-25 13:59:55,9,Facebook,13
45,2018-05-08 10:41:30,4,Facebook,70
39,2017-04-09 05:44:09,2,Facebook,20
73,2017-01-14 17:40:58,4,Youtube,92
87,2017-10-26 17:26:01,5,Facebook,3
93,2018-06-19 05:11:10,2,Facebook,12
67,2017-02-06 20:22:19,1,Facebook,29
85,2018-02-07 09:34:00,1,Facebook,37
60,2017-09-22 19:36:59,4,Twitter,10
27,2018-07-20 13:14:25,8,Website-ads,23
27,2018-07-20 13:14:25,8,Website-ads,96
6,2018-01-14 14:42:14,4,Youtube,17
26,2018-04-24 14:44:45,4,Website-ads,34
26,2018-04-24 14:44:45,4,Website-ads,62
23,2018-07-28 23:50:30,1,Website-ads,84
56,2018-03-13 04:33:40,4,Twitter,38
47,2018-09-16 09:52:23,4,Facebook,82
92,2018-07-28 12:24:00,7,Twitter,70
4,2018-10-29 14:50:46,4,Website-ads,74
4,2018-10-29 14:50:46,4,Website-ads,25
23,2017-03-07 22:53:45,2,Facebook,91
23,2017-03-07 22:53:45,2,Facebook,35
33,2018-08-12 22:24:49,2,Twitter,6
17,2018-01-30 03:46:58,4,Website-ads,62
17,2018-01-30 03:46:58,4,Website-ads,19
50,2018-11-22 08:21:18,6,Website-ads,18
63,2017-01-27 17:51:52,2,Youtube,100
29,2018-08-21 19:30:07,1,Website-ads,93
11,2018-11-23 23:53:42,6,Facebook,63
11,2018-11-23 23:53:42,6,Facebook,20
81,2018-11-11 23:35:24,9,Facebook,93
81,2018-11-11 23:35:24,9,Facebook,75
94,2017-10-13 09:59:56,4,Facebook,87
94,2017-10-13 09:59:56,4,Facebook,56
47,2017-03-19 12:12:19,5,Twitter,73
64,2018-07-23 01:52:24,6,Youtube,18
64,2018-07-23 01:52:24,6,Youtube,41
79,2017-06-22 21:04:36,2,Facebook,71
43,2018-09-02 07:47:48,1,Facebook,35
93,2017-11-08 06:19:58,1,Website-ads,36
93,2017-11-08 06:19:58,1,Website-ads,100
62,2018-10-13 19:54:31,5,Website-ads,44
33,2017-08-04 09:17:13,4,Website-ads,54
88,2018-01-06 13:51:11,2,Website-ads,44
25,2017-01-27 15:41:27,2,E-mail,59
25,2017-01-27 15:41:27,2,E-mail,71
63,2017-12-14 03:22:58,7,Website-ads,79
63,2017-12-14 03:22:58,7,Website-ads,27
69,2018-06-20 22:47:21,2,Facebook,73
96,2018-08-19 03:10:11,4,Youtube,18
64,2018-08-26 02:37:06,2,Website-ads,40
53,2017-10-19 23:41:57,5,Website-ads,54
51,2017-07-14 11:47:54,4,E-mail,69
9,2017-10-17 21:29:42,4,Facebook,72
64,2018-04-12 11:14:38,2,Twitter,5
64,2018-04-12 11:14:38,2,Twitter,18
47,2018-04-13 09:34:37,1,E-mail,98
47,2018-04-13 09:34:37,1,E-mail,38
96,2018-07-04 21:54:27,5,Youtube,54
24,2018-11-29 11:08:14,9,Website-ads,13
91,2018-10-13 02:13:50,2,Website-ads,98
19,2018-08-01 09:26:07,9,Facebook,63
19,2018-08-01 09:26:07,9,Facebook,51
29,2018-04-17 22:53:15,9,Website-ads,80
6,2017-08-05 10:39:34,4,E-mail,17
6,2017-08-05 10:39:34,4,E-mail,12
78,2018-05-14 00:28:37,1,Twitter,33
78,2018-05-14 00:28:37,1,Twitter,21
68,2018-12-30 06:15:16,9,Website-ads,42
92,2017-01-30 19:57:40,4,Youtube,43
80,2017-12-07 08:30:10,1,Website-ads,18
80,2017-12-07 08:30:10,1,Website-ads,2
36,2017-03-29 07:40:52,3,Facebook,95
60,2018-03-13 20:38:52,4,E-mail,20
60,2018-03-13 20:38:52,4,E-mail,95
83,2018-01-13 11:21:44,2,Facebook,51
84,2018-01-21 07:49:04,5,E-mail,23
87,2018-11-14 23:58:57,2,Website-ads,9
87,2018-11-14 23:58:57,2,Website-ads,81
69,2017-02-23 06:27:22,2,Website-ads,51
54,2017-10-20 10:39:38,2,Website-ads,24
54,2017-10-20 10:39:38,2,Website-ads,91
45,2018-02-23 19:44:03,1,Website-ads,26
45,2018-02-23 19:44:03,1,Website-ads,83
96,2018-07-05 01:48:17,3,Facebook,65
83,2017-07-29 20:18:36,1,Website-ads,88
93,2017-10-19 00:51:31,9,E-mail,12
27,2018-09-16 22:18:14,1,Facebook,21
51,2018-03-09 04:12:38,2,Facebook,98
9,2018-02-01 15:48:01,2,Twitter,92
9,2017-09-16 14:43:09,4,Youtube,72
84,2018-07-31 04:33:47,3,Website-ads,32
84,2018-07-31 04:33:47,3,Website-ads,63
66,2018-01-08 19:59:45,4,Youtube,34
66,2018-01-08 19:59:45,4,Youtube,72
66,2018-10-30 21:44:42,5,Website-ads,100
25,2017-09-20 00:30:16,1,Facebook,92
25,2017-09-20 00:30:16,1,Facebook,5
10,2018-04-03 09:03:47,2,Facebook,19
25,2018-01-11 14:51:08,7,E-mail,29
16,2017-02-12 05:49:13,9,Youtube,76
79,2017-09-23 22:03:01,9,Youtube,60
86,2018-10-15 10:42:03,1,Facebook,11
20,2017-02-09 17:02:15,3,Website-ads,51
25,2018-09-08 21:13:52,4,Website-ads,17
60,2018-02-03 17:24:07,2,E-mail,99
64,2018-04-05 20:19:36,1,Website-ads,15
64,2018-04-05 20:19:36,1,Website-ads,83
96,2017-08-13 06:32:34,9,Website-ads,2
85,2018-05-16 11:39:47,2,Twitter,16
76,2018-12-22 15:33:04,4,Facebook,18
19,2018-05-08 01:41:20,1,E-mail,34
57,2017-06-23 09:56:54,1,Youtube,65
87,2018-09-06 01:33:23,2,Website-ads,20
87,2018-09-06 01:33:23,2,Website-ads,60
90,2017-02-25 08:11:09,2,Website-ads,29
90,2017-02-25 08:11:09,2,Website-ads,38
29,2018-07-31 02:53:09,1,Youtube,88
46,2018-08-06 05:51:21,9,Website-ads,52
23,2017-12-07 15:13:16,7,Facebook,53
19,2018-05-28 03:22:40,6,Twitter,14
89,2018-09-27 08:27:12,1,Facebook,97
42,2017-06-28 16:52:04,4,Website-ads,35
42,2017-06-28 16:52:04,4,Website-ads,97
7,2017-10-13 20:02:15,4,Facebook,25
88,2018-01-01 00:34:10,9,Facebook,54
56,2018-06-12 05:33:17,1,Website-ads,82
79,2018-01-26 01:35:03,7,Website-ads,42
18,2018-06-23 08:58:29,1,Facebook,26
18,2018-06-23 08:58:29,1,Facebook,37
60,2018-11-23 18:05:13,8,E-mail,25
53,2018-11-10 05:14:11,4,E-mail,47
25,2017-12-24 18:52:49,1,E-mail,63
25,2017-12-24 18:52:49,1,E-mail,47
85,2017-08-19 10:50:41,8,Youtube,95
87,2017-05-19 12:18:25,3,Facebook,87
31,2017-12-01 15:51:24,1,E-mail,88
37,2018-05-27 06:15:31,7,Twitter,17
33,2017-09-02 15:05:15,3,Website-ads,30
33,2017-09-02 15:05:15,3,Website-ads,1
53,2018-11-21 04:46:34,4,Twitter,67
100,2017-07-04 01:53:11,9,Facebook,61
100,2017-07-04 01:53:11,9,Facebook,58
95,2018-12-22 13:00:05,7,Twitter,57
93,2017-04-10 17:26:50,4,Facebook,87
80,2018-05-07 20:38:35,4,Website-ads,14
80,2018-05-07 20:38:35,4,Website-ads,30
73,2018-06-25 06:26:56,1,Website-ads,49
73,2018-06-25 06:26:56,1,Website-ads,46
96,2018-06-15 22:55:48,1,E-mail,59
45,2018-06-12 11:23:09,6,Facebook,77
54,2018-12-10 14:37:59,3,Facebook,53
66,2018-09-27 18:53:27,1,Facebook,82
33,2017-10-01 21:49:07,2,Facebook,10
17,2017-08-27 07:15:38,2,Twitter,2
39,2017-04-07 08:03:36,1,Website-ads,48
7,2018-04-17 03:52:46,4,Website-ads,79
81,2018-09-08 19:09:47,2,Website-ads,52
1,2018-09-06 15:21:32,7,Facebook,53
92,2017-12-10 07:22:32,4,E-mail,89
97,2018-12-16 13:56:37,2,Twitter,86
97,2018-12-16 13:56:37,2,Twitter,7
10,2018-12-31 22:21:40,9,Youtube,51
73,2017-06-13 13:32:54,1,Website-ads,54
43,2018-09-14 10:27:45,9,Twitter,44
75,2018-10-12 03:16:53,1,Facebook,84
35,2018-06-30 02:17:05,1,Website-ads,5
93,2018-08-08 21:30:03,9,Website-ads,2
93,2018-08-08 21:30:03,9,Website-ads,29
75,2018-12-03 17:35:43,4,Website-ads,49
75,2018-12-03 17:35:43,4,Website-ads,30
49,2017-02-12 18:33:45,3,Twitter,17
49,2017-02-12 18:33:45,3,Twitter,88
54,2018-04-14 15:40:33,2,Website-ads,98
79,2017-02-27 15:52:45,6,E-mail,25
89,2017-11-23 15:32:13,2,Youtube,53
60,2017-08-01 12:00:34,4,Website-ads,47
73,2018-10-23 22:49:54,8,Website-ads,8
1,2018-06-15 21:21:28,1,Facebook,55
71,2018-11-09 18:49:43,1,Website-ads,51
71,2018-11-09 18:49:43,1,Website-ads,4
40,2018-12-01 15:19:03,5,Website-ads,33
75,2018-08-27 01:41:31,4,E-mail,56
36,2018-11-09 16:24:29,1,Facebook,20
36,2018-11-09 16:24:29,1,Facebook,62
6,2018-09-26 20:47:44,4,Website-ads,17
100,2017-11-08 00:00:51,9,Facebook,5
1,2017-10-21 13:26:36,4,Facebook,19
91,2018-10-23 20:19:00,2,Website-ads,72
27,2017-01-20 02:32:18,1,Twitter,70
51,2018-01-08 15:39:22,4,Website-ads,88
51,2018-01-08 15:39:22,4,Website-ads,88
73,2018-03-01 01:54:38,9,Facebook,52
70,2018-12-21 23:40:19,4,E-mail,53
40,2017-11-18 06:42:03,9,Facebook,39
65,2018-02-16 06:01:33,4,Facebook,28
83,2017-11-03 12:45:54,5,Youtube,83
83,2017-11-03 12:45:54,5,Youtube,10
83,2018-10-09 14:52:27,2,Youtube,83
70,2017-07-20 18:48:34,4,E-mail,3
31,2017-04-10 12:01:05,7,Website-ads,60
36,2017-10-21 23:59:21,2,Youtube,77
17,2017-08-16 20:35:57,4,E-mail,99
17,2017-08-16 20:35:57,4,E-mail,73
92,2018-10-13 16:39:25,1,Facebook,95
67,2017-01-28 21:39:30,3,Website-ads,76
85,2018-07-21 17:44:52,4,Website-ads,87
85,2018-07-21 17:44:52,4,Website-ads,52
6,2018-03-29 09:03:01,1,Youtube,10
66,2017-11-30 00:40:31,2,Facebook,30
66,2017-11-30 00:40:31,2,Facebook,90
51,2018-08-05 10:11:07,2,Website-ads,50
51,2018-08-05 10:11:07,2,Website-ads,62
5,2018-02-03 08:37:51,4,Website-ads,87
29,2018-04-30 14:56:00,6,Website-ads,74
21,2018-09-25 14:34:28,9,Website-ads,1
54,2017-10-26 21:18:18,2,E-mail,98
29,2017-03-11 00:00:01,2,Website-ads,61
29,2017-03-11 00:00:01,2,Website-ads,10
14,2017-12-24 20:52:39,1,Facebook,92
14,2017-12-24 20:52:39,1,Facebook,37
86,2018-02-16 09:41:10,4,Website-ads,69
86,2018-02-16 09:41:10,4,Website-ads,61
10,2018-01-09 06:30:00,6,Facebook,62
10,2018-01-09 06:30:00,6,Facebook,29
55,2017-05-24 12:53:54,1,Website-ads,76
55,2017-05-24 12:53:54,1,Website-ads,90
98,2018-06-07 07:03:52,2,E-mail,2
88,2018-05-27 10:34:48,2,Website-ads,46
51,2018-01-07 12:48:25,1,Website-ads,15
14,2018-08-01 13:56:06,7,Facebook,54
63,2018-03-02 21:47:56,2,Facebook,25
9,2017-09-05 01:26:15,6,Facebook,71
9,2017-09-05 01:26:15,6,Facebook,8
56,2017-09-10 08:49:30,4,Facebook,32
36,2018-01-14 20:44:35,2,E-mail,78
64,2018-08-29 02:46:20,1,E-mail,39
98,2018-11-22 19:09:37,4,Youtube,27
85,2017-09-07 15:03:19,4,Twitter,92
83,2017-07-08 15:24:16,5,Youtube,47
84,2018-06-09 11:02:53,1,Youtube,96
57,2018-12-01 18:49:24,4,Website-ads,53
29,2017-04-22 02:11:12,4,Facebook,88
53,2018-07-30 21:31:54,7,Website-ads,1
14,2017-01-08 07:08:29,6,Twitter,17
72,2018-09-08 16:08:17,7,Website-ads,99
10,2018-04-25 15:15:57,1,Website-ads,47
10,2018-04-25 15:15:57,1,Website-ads,44
99,2017-12-12 17:46:48,4,Twitter,55
27,2017-04-19 14:17:45,9,E-mail,12
