2316,2018-11-27 12:31:02,5,Twitter,2667
267,2016-02-08 19:10:30,1,Youtube,2870
376,2016-09-06 20:14:10,8,Website-ads,3316
867,2016-06-06 07:51:51,8,Facebook,805
623,2017-03-27 23:09:31,3,Facebook,1266
2652,2017-05-09 02:42:34,9,Facebook,338
1556,2017-11-22 19:46:29,4,Twitter,2182
765,2017-08-30 07:02:59,7,Facebook,404
2297,2018-01-15 02:17:39,8,Website-ads,3869
109,2017-08-06 13:05:27,1,Youtube,2582
2696,2017-10-05 00:39:19,3,Website-ads,2704
339,2017-01-23 00:04:46,5,Website-ads,422
705,2018-08-23 04:04:53,7,Website-ads,3623
495,2016-02-27 03:42:43,2,Website-ads,570
1404,2016-04-11 20:44:24,5,Youtube,1540
294,2017-12-11 14:00:48,9,Twitter,481
697,2016-03-20 17:32:45,6,Facebook,2353
2223,2016-03-05 23:13:38,4,Website-ads,1642
22,2016-12-06 11:10:30,1,Website-ads,2747
1444,2016-09-27 04:26:12,9,Website-ads,660
1330,2018-10-01 11:13:21,5,Twitter,1118
1894,2016-05-21 12:12:32,9,Youtube,260
2043,2016-01-31 11:03:26,5,Youtube,1002
137,2018-02-15 07:30:30,9,Website-ads,2392
2314,2017-11-03 23:31:13,6,Twitter,3412
2298,2018-04-07 06:01:04,2,Website-ads,1271
1755,2016-05-22 23:22:44,3,Facebook,3388
1502,2016-07-17 18:34:27,8,Facebook,1271
1873,2017-08-25 00:26:07,6,Youtube,2493
2290,2018-06-13 09:04:31,7,Facebook,841
1029,2017-10-27 00:17:04,2,Website-ads,1625
1632,2016-06-10 09:31:00,1,Facebook,1828
1301,2016-04-27 00:09:58,5,Facebook,371
1332,2016-06-02 00:19:27,6,Website-ads,1678
2043,2018-07-11 12:45:54,9,E-mail,2752
1059,2018-07-07 10:47:56,7,Facebook,3351
373,2016-03-03 01:23:33,8,Website-ads,2041
2829,2018-02-19 14:42:25,8,Facebook,1093
601,2017-10-31 19:44:37,6,Website-ads,145
78,2018-09-27 03:51:25,7,Twitter,710
1507,2017-01-02 19:12:20,5,Youtube,2122
642,2018-07-30 02:14:22,9,Website-ads,2238
412,2018-12-22 09:38:02,1,Website-ads,439
2773,2018-12-23 00:00:12,7,Facebook,289
2364,2017-07-20 05:10:20,2,Website-ads,556
1414,2017-04-29 07:41:05,7,Website-ads,1064
2495,2017-10-25 06:16:10,8,Youtube,336
634,2017-03-04 12:05:19,6,Facebook,2081
1324,2017-03-12 08:33:22,8,Twitter,1546
2040,2018-01-28 13:38:13,1,Website-ads,2389
2449,2018-10-21 02:10:33,1,Facebook,5
936,2017-04-06 04:10:45,1,Website-ads,2993
596,2018-09-12 05:19:49,6,Facebook,3214
1174,2018-08-07 00:57:11,4,Website-ads,2566
2923,2018-01-23 06:08:14,6,E-mail,946
920,2018-06-30 19:29:23,4,Website-ads,1141
1013,2017-11-13 08:14:29,6,Website-ads,2614
2765,2016-11-26 20:31:25,1,Facebook,1837
477,2017-04-20 03:28:36,9,Twitter,1306
1993,2018-10-04 11:53:15,1,Website-ads,3836
194,2016-05-22 00:33:06,5,E-mail,3682
572,2017-07-11 13:46:09,1,Facebook,115
2187,2016-10-26 13:29:38,5,Youtube,1358
2921,2016-07-07 22:24:38,8,Facebook,3044
426,2016-08-19 08:24:35,3,Website-ads,2390
58,2016-03-23 05:27:18,2,Facebook,3202
1630,2018-08-05 02:26:10,1,Website-ads,25
614,2016-05-20 18:57:49,2,Facebook,616
1166,2018-05-31 20:52:01,3,Facebook,60
2070,2016-09-13 15:17:56,5,Website-ads,3793
2220,2018-08-27 07:52:29,9,Facebook,2252
676,2018-04-13 06:47:20,5,Website-ads,3314
2411,2016-02-14 18:26:20,7,Website-ads,1918
2416,2016-02-10 04:07:48,5,Facebook,3407
941,2018-03-09 02:49:28,8,Youtube,562
2500,2017-04-25 02:01:29,1,Facebook,3147
101,2017-06-25 16:12:40,7,Facebook,1210
998,2017-02-18 13:15:38,2,Website-ads,1569
1137,2017-05-04 11:34:43,3,Website-ads,2764
2368,2018-01-10 19:48:57,9,Twitter,185
1554,2017-01-01 13:31:35,3,Facebook,447
2036,2017-08-22 09:50:31,7,Twitter,45
2981,2018-07-28 11:02:07,4,Facebook,3756
1155,2017-12-02 11:49:16,9,Website-ads,3511
2573,2016-12-22 06:59:16,2,Website-ads,638
1689,2016-01-07 19:46:32,5,Facebook,3540
941,2018-02-14 18:29:31,9,Website-ads,1437
2835,2016-10-10 04:17:02,2,Youtube,3011
2593,2018-11-05 13:15:11,1,Facebook,706
2775,2016-10-03 03:14:11,4,Website-ads,3482
179,2017-05-24 10:39:51,2,E-mail,2669
337,2016-11-11 05:00:06,7,Facebook,1233
1412,2016-12-19 14:34:50,1,E-mail,3687
1249,2018-12-25 18:28:27,2,Website-ads,899
779,2017-02-22 19:09:58,5,Youtube,3745
986,2016-03-24 19:27:29,1,Facebook,1938
2548,2016-03-13 17:49:03,3,Facebook,2863
1127,2018-09-13 22:35:17,6,Facebook,1516
1422,2016-12-21 14:53:37,4,Twitter,1537
2240,2016-10-31 04:34:10,1,Facebook,1801
945,2017-07-24 11:43:27,9,Website-ads,1934
278,2016-05-13 23:39:51,2,Twitter,402
1639,2017-08-30 17:08:32,1,E-mail,3130
2019,2017-02-16 20:16:44,5,Twitter,2939
1890,2018-08-15 23:51:21,7,Facebook,748
2042,2016-10-17 01:59:14,8,Twitter,3107
1869,2017-09-19 02:05:07,2,Facebook,1414
2191,2018-07-06 21:29:06,3,Facebook,893
2927,2017-03-25 10:07:37,4,Website-ads,649
1792,2018-05-29 03:00:22,1,Website-ads,2034
155,2017-10-30 20:48:41,2,Youtube,2643
1863,2016-08-12 07:07:32,5,Twitter,3627
1638,2016-09-20 01:37:11,6,Facebook,439
2610,2018-04-22 05:17:13,9,Facebook,2027
1083,2016-10-01 19:38:50,1,Website-ads,3872
2655,2017-01-23 08:14:27,9,Youtube,636
1113,2017-09-10 10:10:33,4,Facebook,1675
2475,2018-04-23 21:04:37,4,Facebook,3639
697,2016-04-06 02:57:47,1,Website-ads,634
1600,2016-12-24 09:10:21,3,Facebook,2468
1028,2018-09-29 16:15:01,2,E-mail,1381
2205,2017-09-17 02:37:06,4,Facebook,196
2075,2017-01-20 23:55:48,2,Twitter,3312
286,2018-07-17 03:48:09,9,Website-ads,424
996,2016-09-28 22:03:35,1,Facebook,3039
2994,2016-07-12 20:31:48,6,Youtube,1857
503,2017-01-13 19:24:59,4,E-mail,1051
1489,2016-06-20 19:56:39,9,Facebook,1088
2862,2016-07-29 21:59:52,3,Website-ads,166
1492,2018-12-26 08:41:00,6,Youtube,1168
1250,2018-03-15 22:51:36,6,Website-ads,3281
1872,2018-11-11 09:54:45,1,Twitter,276
1441,2016-12-04 11:15:28,7,Website-ads,2660
2889,2018-01-18 07:13:27,2,Website-ads,3584
2341,2016-01-23 06:14:40,8,Youtube,3365
2265,2016-07-09 05:56:03,2,Twitter,520
1721,2018-12-14 04:06:36,2,Youtube,2447
1405,2016-04-05 15:13:37,4,Twitter,2296
205,2018-10-03 11:19:05,4,Youtube,3539
578,2016-12-14 10:07:10,4,Website-ads,1470
1114,2018-06-27 11:17:49,9,Twitter,1421
238,2016-02-11 06:01:22,2,Website-ads,255
234,2017-06-10 02:26:50,3,Facebook,1532
2140,2016-06-28 07:27:25,6,Twitter,1900
615,2017-02-25 10:07:00,8,Website-ads,3858
44,2016-11-26 23:56:05,9,Facebook,3135
1676,2016-12-19 11:36:25,6,Website-ads,2819
2024,2018-09-07 18:53:48,7,Website-ads,1955
343,2018-10-01 00:41:23,8,Twitter,2214
1077,2017-01-03 05:34:44,9,E-mail,796
1656,2018-06-27 05:19:16,1,Facebook,1008
2141,2016-06-15 00:29:33,9,Website-ads,2523
257,2017-02-12 20:09:06,2,Facebook,2905
2878,2018-04-13 09:01:44,6,Twitter,1208
177,2016-11-23 13:09:40,3,Website-ads,1943
1233,2016-01-20 00:30:31,4,Website-ads,1799
729,2016-01-25 20:40:35,6,Website-ads,1960
2290,2018-08-10 06:28:11,3,Twitter,2596
726,2016-05-25 02:36:41,1,Youtube,3185
755,2016-01-03 18:21:29,9,Website-ads,251
1166,2017-07-04 09:13:00,8,Twitter,618
1324,2018-06-17 22:44:56,5,Website-ads,3614
939,2016-11-07 19:05:03,8,Facebook,162
813,2016-10-22 15:29:53,9,Website-ads,1648
514,2018-02-01 18:41:20,8,Website-ads,1220
2890,2018-03-10 17:42:45,4,Facebook,3865
2911,2016-09-18 12:36:40,3,Website-ads,1019
1807,2016-06-06 05:27:10,4,Facebook,693
1348,2017-03-30 19:28:13,7,E-mail,126
1324,2017-04-23 23:50:31,9,Facebook,2791
449,2018-03-21 05:50:15,9,Facebook,1812
1638,2017-05-18 05:25:20,9,Website-ads,642
2908,2018-03-14 05:52:28,3,Twitter,3
1148,2016-03-03 11:15:27,8,Youtube,966
1080,2018-05-02 19:46:16,9,Twitter,126
946,2016-11-29 03:04:32,9,Website-ads,3630
1443,2016-05-28 21:32:26,4,E-mail,107
220,2018-04-07 07:15:51,4,Website-ads,3086
80,2017-07-23 08:45:17,1,Website-ads,3543
2861,2018-02-15 17:17:50,5,Facebook,1909
1620,2016-09-20 10:24:27,3,Website-ads,3781
905,2017-02-11 17:13:15,2,Website-ads,2881
494,2017-06-03 11:19:10,6,Website-ads,2949
2228,2016-04-11 04:22:17,1,Facebook,1348
2143,2016-01-06 08:20:20,5,Website-ads,142
2196,2018-09-15 13:07:21,4,Youtube,2658
652,2018-01-10 18:32:34,5,Facebook,2067
2795,2018-01-10 13:55:30,8,Facebook,2971
404,2016-07-05 02:21:44,1,Twitter,2014
90,2018-07-21 21:43:50,1,Website-ads,2646
1688,2016-10-10 00:31:56,7,Twitter,605
1215,2018-12-03 02:00:23,5,Website-ads,1443
216,2016-03-20 09:46:49,1,Website-ads,2048
986,2017-07-20 22:30:27,8,Facebook,789
2794,2017-10-23 04:02:19,4,E-mail,2582
1097,2017-07-06 06:01:29,4,Website-ads,1813
2370,2016-11-25 01:57:03,6,E-mail,585
327,2017-06-25 06:22:11,2,Facebook,1552
1823,2018-04-09 08:02:27,2,Facebook,371
2613,2016-10-06 20:00:48,2,Website-ads,1115
2019,2018-04-07 11:26:50,9,Facebook,2053
1941,2016-12-11 15:03:00,8,Facebook,2570
224,2018-11-25 05:25:07,6,E-mail,3881
1470,2018-02-19 00:26:59,5,Facebook,2136
2976,2016-11-16 13:14:19,3,Website-ads,2427
256,2016-11-19 22:57:11,8,Facebook,2639
1007,2016-07-27 09:28:31,4,Website-ads,1779
1212,2018-11-02 19:04:49,5,Website-ads,3875
1467,2016-05-23 07:19:35,9,Facebook,211
254,2018-10-09 21:28:15,2,Twitter,578
75,2016-09-27 02:20:30,6,Website-ads,3701
2598,2018-08-06 19:32:09,3,Facebook,1906
1053,2016-03-10 20:40:47,5,Facebook,1065
710,2016-10-09 12:52:46,5,Facebook,2777
2788,2017-09-14 08:45:16,1,Youtube,2047
665,2017-02-26 09:11:16,2,E-mail,1304
1337,2017-03-30 19:32:07,3,Facebook,1025
2490,2016-03-09 16:41:31,9,Website-ads,1315
1355,2017-03-23 00:56:07,2,Website-ads,3421
2631,2018-10-01 14:43:19,8,Website-ads,1571
1210,2018-01-27 02:52:23,7,Facebook,1593
1400,2018-10-19 02:25:59,5,Website-ads,3294
994,2017-06-01 18:17:09,3,Youtube,874
1626,2017-03-24 23:34:21,6,Website-ads,853
1497,2018-06-10 19:15:00,5,Website-ads,385
1318,2017-07-25 01:35:00,2,Facebook,3890
416,2016-07-02 01:20:52,7,Youtube,2435
1236,2018-11-20 10:37:43,3,E-mail,2990
2403,2017-06-28 23:02:37,7,Facebook,2500
1198,2017-06-13 11:56:05,2,Twitter,1914
576,2018-01-15 09:31:17,3,Facebook,2989
2617,2018-07-07 14:40:34,7,Facebook,2667
13,2018-08-28 19:15:48,3,Website-ads,3241
1206,2017-07-22 12:37:12,4,Website-ads,618
729,2017-07-10 08:27:07,4,E-mail,1024
316,2017-01-22 01:52:40,3,Website-ads,433
2932,2016-06-04 03:42:32,5,Facebook,2536
2976,2017-12-08 03:13:42,3,Website-ads,3852
829,2018-07-26 23:49:26,6,Facebook,1126
1779,2018-01-23 15:08:12,3,Website-ads,551
1600,2017-03-04 13:53:12,5,Website-ads,2785
1476,2016-01-23 04:43:40,8,Youtube,2413
2443,2018-10-21 14:43:31,9,Website-ads,1953
2124,2017-03-18 04:22:59,7,Website-ads,3622
1639,2016-08-18 00:07:51,6,Twitter,2574
2893,2016-04-16 14:10:45,9,Youtube,3018
1540,2016-01-23 08:15:58,4,Facebook,545
1340,2017-05-01 02:56:33,8,Twitter,1134
654,2016-02-09 14:05:46,3,Website-ads,3613
1229,2016-03-13 07:41:30,8,Website-ads,2800
563,2017-03-08 17:43:04,7,Website-ads,3148
479,2017-02-16 04:53:34,9,Facebook,590
2733,2017-04-02 17:03:06,6,Website-ads,507
2647,2018-09-09 05:09:26,9,Website-ads,3826
1776,2018-05-15 11:12:28,3,E-mail,3588
2902,2018-01-07 03:27:15,6,Twitter,238
1670,2017-07-18 00:35:16,4,Website-ads,955
482,2016-10-19 19:10:04,5,Youtube,2688
307,2018-04-10 15:40:49,3,Website-ads,2337
2458,2017-12-04 00:57:08,5,Facebook,1687
1043,2017-03-27 06:40:12,5,Facebook,3221
2337,2016-08-16 15:22:31,7,Facebook,3395
916,2018-12-08 00:25:33,9,Facebook,2093
210,2018-06-27 16:26:39,8,Facebook,1296
409,2017-05-05 10:02:36,2,Website-ads,698
1415,2017-08-12 06:21:43,2,Website-ads,544
2161,2017-02-02 07:23:18,4,Website-ads,474
1853,2016-12-15 04:38:11,6,Facebook,3221
694,2018-01-05 22:14:27,5,Facebook,948
569,2017-05-14 09:26:08,1,Youtube,2321
817,2017-06-19 22:56:48,5,Facebook,2329
406,2018-08-10 14:56:07,1,Youtube,2859
1542,2017-03-04 08:14:51,3,Facebook,1373
1430,2018-03-10 15:40:31,7,Website-ads,1304
2955,2018-02-02 06:26:18,6,Facebook,586
283,2018-11-22 00:08:05,6,Twitter,2541
2480,2016-04-18 11:18:45,2,Website-ads,362
662,2018-12-29 20:26:56,8,Youtube,905
2230,2017-04-07 07:21:49,7,Facebook,2948
1985,2016-08-01 23:22:04,1,Twitter,180
2342,2017-09-24 01:24:34,9,Website-ads,2689
2435,2018-01-08 20:54:05,2,Website-ads,588
534,2017-06-13 22:38:53,9,E-mail,1860
775,2017-01-13 21:49:29,5,Website-ads,33
1409,2018-07-08 12:06:33,6,Facebook,2142
301,2016-08-23 16:07:24,2,Twitter,1446
620,2016-04-25 13:34:26,7,Website-ads,3047
2792,2017-08-16 05:02:26,2,E-mail,484
2445,2017-05-08 19:55:57,4,E-mail,773
1761,2016-02-19 05:41:17,9,Twitter,3073
2079,2018-09-20 12:56:02,4,Facebook,1298
305,2016-06-28 08:07:03,2,Twitter,356
1605,2017-03-13 14:19:51,4,Twitter,1914
463,2018-12-27 06:05:25,3,Website-ads,700
461,2018-06-27 19:59:07,9,Twitter,3836
710,2016-11-08 11:57:18,9,Facebook,3236
1726,2018-03-15 12:49:04,6,Facebook,1366
2852,2018-02-04 16:33:19,3,Twitter,1239
101,2017-05-14 16:58:37,1,Facebook,1900
2500,2017-08-29 02:14:33,9,Website-ads,3003
2550,2018-07-09 21:18:41,7,Website-ads,1836
1384,2018-06-14 02:30:29,9,Youtube,3709
2989,2018-01-23 12:17:19,6,Website-ads,3539
530,2018-12-13 09:25:16,4,Website-ads,3078
2892,2016-07-26 06:20:29,5,Website-ads,3682
2612,2018-01-07 07:56:04,7,Website-ads,3941
2993,2018-02-28 22:11:56,9,Twitter,3467
1970,2016-12-06 00:03:58,4,E-mail,1280
170,2016-09-06 00:36:08,9,Facebook,688
341,2018-05-14 07:53:13,9,Facebook,2567
2228,2018-02-22 13:27:46,4,Website-ads,1869
2587,2018-01-16 21:43:43,9,Website-ads,3449
5,2018-01-07 14:17:43,7,Website-ads,3365
572,2017-04-04 13:47:12,6,Facebook,3601
1150,2017-12-30 17:56:00,1,Facebook,2242
467,2018-12-03 08:26:29,4,Facebook,1110
2212,2018-10-16 18:01:25,6,Twitter,2496
2843,2018-08-24 17:23:03,7,Youtube,886
879,2017-10-07 16:47:03,3,Website-ads,1002
1773,2016-02-24 23:10:16,5,Youtube,1402
1490,2017-02-21 16:47:41,5,Facebook,423
1785,2018-06-27 22:34:28,7,Facebook,360
2864,2018-12-17 11:25:16,3,Facebook,3542
1015,2017-11-19 14:37:50,7,Facebook,2746
126,2017-06-11 12:33:23,8,Website-ads,1891
306,2017-11-09 08:04:14,3,Website-ads,255
1268,2016-05-27 13:22:08,8,Twitter,3182
2187,2017-01-25 05:07:08,2,Website-ads,2434
2864,2016-01-01 08:43:42,7,Website-ads,2696
2975,2017-11-16 11:19:57,8,Facebook,2727
527,2018-08-06 10:49:53,6,Website-ads,1700
2992,2016-04-05 13:49:55,3,Twitter,3759
1451,2017-11-26 20:08:32,6,Twitter,1519
492,2018-03-13 05:24:37,1,Facebook,2775
714,2017-11-17 11:05:06,4,Twitter,145
1059,2017-01-18 23:45:58,4,Youtube,3871
2718,2017-09-07 12:42:48,9,E-mail,2202
2518,2016-08-02 05:57:47,8,Facebook,275
1946,2016-03-17 20:56:47,9,Twitter,2687
1038,2016-02-09 20:10:57,1,Website-ads,2962
2071,2018-02-24 21:12:36,7,Website-ads,555
1103,2017-10-07 19:57:03,3,Website-ads,198
967,2017-03-17 03:58:21,8,Youtube,2602
2326,2017-11-04 06:47:00,4,Youtube,2677
1123,2018-02-22 02:04:41,6,Facebook,1665
1562,2017-04-04 00:57:24,7,Youtube,132
2224,2016-07-05 16:57:49,7,Facebook,2501
287,2018-02-23 12:26:47,8,Website-ads,563
2438,2016-08-22 17:15:33,1,E-mail,74
92,2016-02-01 22:50:17,1,Website-ads,3966
120,2016-12-02 00:53:01,3,Website-ads,589
1207,2017-07-11 15:29:10,3,Youtube,3373
1726,2018-05-14 09:35:02,4,Website-ads,1187
873,2018-03-09 04:44:46,3,Twitter,915
2732,2016-10-06 23:24:49,9,Website-ads,547
269,2018-09-24 09:44:36,8,Youtube,3780
2389,2018-01-12 19:41:03,1,Youtube,3305
1558,2018-05-25 01:22:53,1,Facebook,2839
730,2017-08-31 13:36:25,7,Twitter,398
1781,2018-05-26 21:06:47,3,Website-ads,2987
2519,2018-08-10 13:52:10,2,Facebook,2147
1264,2017-05-01 03:26:59,5,Facebook,3737
973,2017-02-10 17:05:41,4,Facebook,2962
433,2016-08-15 17:36:43,2,Facebook,900
2930,2018-04-04 19:27:27,4,Facebook,2539
2793,2018-03-22 17:01:54,8,Facebook,2440
103,2017-09-04 13:21:38,6,Website-ads,3632
705,2017-12-04 09:39:46,6,Youtube,404
885,2016-02-01 02:04:22,5,Facebook,2716
201,2017-08-26 20:58:56,5,Website-ads,2905
2730,2016-11-10 13:37:38,7,Website-ads,1082
2773,2018-03-02 21:46:57,6,Facebook,3776
1835,2017-11-10 13:38:06,2,Youtube,1057
1027,2016-08-27 10:16:15,8,Facebook,1899
1317,2016-05-12 15:51:53,1,Facebook,3266
853,2017-06-24 15:23:39,6,Facebook,2614
1578,2016-07-09 18:53:50,8,Facebook,171
1876,2017-01-23 07:47:51,4,Facebook,3214
2377,2018-02-10 22:09:57,2,Facebook,2546
2215,2018-06-10 12:44:11,1,Twitter,1719
1307,2016-09-20 02:59:19,1,Facebook,3329
212,2018-12-07 01:47:46,1,Website-ads,2775
255,2018-10-01 22:42:41,3,Twitter,3617
520,2017-10-03 08:11:36,2,Youtube,3920
1183,2018-02-05 03:50:12,3,Website-ads,426
1049,2018-12-05 15:37:08,9,Website-ads,1114
215,2018-09-19 16:46:21,1,Facebook,3508
2390,2018-05-22 15:58:38,8,Facebook,886
42,2018-08-01 02:43:25,1,Website-ads,3358
323,2018-05-25 08:47:46,4,Website-ads,3900
1663,2017-08-19 19:44:13,7,Youtube,2915
788,2017-09-23 06:15:35,5,Website-ads,1745
131,2016-06-24 21:51:20,5,Website-ads,1320
553,2018-02-09 09:31:57,8,E-mail,3611
2193,2016-07-18 14:33:09,7,Facebook,751
1860,2018-12-30 18:58:36,2,Website-ads,1257
2484,2018-12-23 03:10:32,5,Website-ads,909
290,2018-06-10 22:12:49,9,Facebook,1373
2015,2018-11-04 05:24:12,8,Facebook,3513
148,2018-02-10 19:54:14,8,Twitter,202
2664,2016-01-01 06:30:49,3,Website-ads,1613
2770,2017-02-20 22:59:59,5,Facebook,3201
448,2018-10-23 14:09:07,2,Facebook,2563
2785,2016-05-30 22:15:18,1,Website-ads,297
1515,2016-06-16 11:45:38,7,Website-ads,3308
517,2018-01-22 21:00:02,7,E-mail,1246
2928,2016-03-04 05:40:51,9,Twitter,983
569,2018-07-08 07:40:02,5,Youtube,85
1289,2016-08-23 13:54:27,8,Facebook,854
2204,2018-11-07 08:28:03,1,Website-ads,1596
2898,2018-04-15 17:36:16,6,Twitter,1965
2331,2018-11-22 09:38:46,5,Website-ads,1794
265,2018-12-27 04:27:49,5,Facebook,2471
1448,2016-07-08 02:25:55,3,Facebook,3943
1434,2017-09-14 01:02:51,6,Youtube,2817
474,2017-09-17 11:58:25,4,Facebook,2058
2773,2017-01-22 06:22:44,8,Website-ads,2888
1552,2017-02-14 18:46:55,2,E-mail,2255
306,2016-10-02 03:05:45,8,Youtube,545
2948,2018-08-24 17:39:15,7,Facebook,1178
237,2017-05-03 19:33:33,7,Facebook,979
2735,2018-05-24 01:09:23,9,Facebook,808
1241,2018-10-20 04:06:05,5,Facebook,3779
2737,2016-03-01 09:27:12,4,Website-ads,2857
2418,2017-12-13 08:53:03,9,Twitter,1937
2417,2016-03-11 21:10:15,9,Facebook,3992
1394,2017-04-09 19:42:13,1,Website-ads,3652
1957,2018-11-29 12:12:16,9,Website-ads,760
212,2017-07-22 11:56:05,2,Website-ads,1959
2255,2018-08-15 20:36:40,9,Website-ads,2990
2373,2016-12-12 05:26:29,4,Facebook,3267
303,2017-09-26 16:16:28,2,Website-ads,1849
264,2016-11-21 04:01:59,2,Website-ads,1533
1999,2018-04-14 09:31:26,8,Facebook,428
2464,2017-03-29 08:31:51,5,Website-ads,203
409,2018-03-18 04:01:45,3,Website-ads,3179
552,2016-01-25 00:27:22,3,Website-ads,1885
838,2018-07-02 08:56:07,7,Youtube,2413
2603,2017-01-25 20:42:50,6,Twitter,2763
104,2018-10-07 08:48:43,2,E-mail,700
1623,2016-10-21 23:24:46,3,Facebook,3326
780,2018-01-31 06:41:10,6,Website-ads,3554
507,2017-04-10 22:15:18,6,Website-ads,3092
1765,2018-07-31 01:51:47,5,Website-ads,222
696,2017-01-01 23:51:53,3,Twitter,1795
285,2018-12-17 21:19:45,2,Website-ads,2625
1048,2016-11-02 22:59:47,7,Website-ads,2173
2629,2018-06-18 09:04:23,1,Website-ads,2778
2973,2016-08-15 01:19:55,6,Facebook,3426
1414,2017-09-28 17:30:54,9,Twitter,3991
1388,2016-05-06 18:24:12,4,Twitter,670
1862,2018-10-07 05:38:37,6,Youtube,2627
2639,2018-03-25 14:22:39,8,E-mail,3388
616,2016-08-29 11:34:31,3,Youtube,3447
862,2017-01-02 17:58:07,7,Facebook,3151
1435,2018-06-08 14:56:05,7,E-mail,726
2520,2017-08-11 05:56:18,8,Website-ads,227
